quantity,source,growth_rate_hr,mean_val,lower,upper
rho_peri,Schmidt et al. 2016,1.9,48.798615225,40.0691425,59.1730675
rho_peri,Schmidt et al. 2016,0.47,99.39755435,87.208785,112.58002499999999
rho_peri,Schmidt et al. 2016,0.55,79.66049832499999,70.6720225,89.3568175
rho_peri,Schmidt et al. 2016,0.63,86.10262345,77.04144,95.67538499999999
rho_peri,Schmidt et al. 2016,0.4,89.90063865,78.1383075,102.748125
rho_peri,Schmidt et al. 2016,0.44,93.5868168,81.7653425,106.51010000000001
rho_peri,Schmidt et al. 2016,0.55,59.18642915,52.5081225,66.39058
rho_peri,Soufi et al. 2015,0.6931471805599453,97.194313875,87.38678,107.378275
rho_peri,Valgepea et al. 2013,0.11,158.36096125,132.124125,188.26855
rho_peri,Valgepea et al. 2013,0.21,131.01212224999998,111.01689999999999,153.7166
rho_peri,Valgepea et al. 2013,0.31,117.027768425,100.627,135.27702499999998
rho_peri,Valgepea et al. 2013,0.4,103.0662352,89.5813625,117.7953
rho_peri,Valgepea et al. 2013,0.49,92.205415525,81.122365,104.191975
sigma_mem,Caglar et al. 2017,0.6630116912775283,1.5757076075,1.4136514999999998,1.74459425
sigma_mem,Caglar et al. 2017,0.7747553284413429,1.9681271375,1.7808345,2.1648240000000003
sigma_mem,Li et al. 2014,1.934364224818452,3.1627370925000005,2.58280675,3.85439075
sigma_mem,Li et al. 2014,1.5693898427772346,2.534039905,2.18711075,2.9325925
sigma_mem,Li et al. 2014,0.738700370046123,3.1868649450000004,2.87383625,3.5087165000000002
sigma_mem,Mori et al. 2021,0.4892803627481966,3.1391578825,2.7617445,3.5476292500000004
sigma_mem,Mori et al. 2021,0.33,3.3354630399999996,2.87727975,3.8451145
sigma_mem,Mori et al. 2021,0.34,3.2411217425000003,2.80036325,3.73130875
sigma_mem,Mori et al. 2021,0.35,3.3043389225,2.85830475,3.7993807500000005
sigma_mem,Mori et al. 2021,0.48,3.0837982499999996,2.70972325,3.4894945
sigma_mem,Mori et al. 2021,0.49,3.1086851724999995,2.7350220000000003,3.51280275
sigma_mem,Mori et al. 2021,0.5,3.0195207625000005,2.6609789999999998,3.4100945
sigma_mem,Mori et al. 2021,0.55,3.1614495349999996,2.80472925,3.54626225
sigma_mem,Mori et al. 2021,0.56,3.135539765,2.7858989999999997,3.5141605
sigma_mem,Mori et al. 2021,0.69,5.850742812500001,5.26028275,6.465343750000001
sigma_mem,Mori et al. 2021,0.71,2.9295186999999996,2.6371112500000002,3.2309562499999998
sigma_mem,Mori et al. 2021,0.72,2.915446175,2.6251505,3.2114560000000005
sigma_mem,Mori et al. 2021,0.81,2.7880282625,2.5276215,3.0699282500000002
sigma_mem,Mori et al. 2021,0.6817841120261757,2.957655125,2.6573467500000003,3.26930625
sigma_mem,Mori et al. 2021,0.5010702510071894,2.7160552924999997,2.3940585,3.067073
sigma_mem,Mori et al. 2021,1.1240224549620734,2.9271599825,2.64651475,3.2284372500000003
sigma_mem,Mori et al. 2021,0.8487516496652392,2.8844102275,2.6204797500000003,3.1714242500000003
sigma_mem,Mori et al. 2021,0.9041050181216675,3.0581706300000002,2.77987575,3.356534
sigma_mem,Mori et al. 2021,0.8317766166719343,3.0269832525,2.74755175,3.33103125
sigma_mem,Mori et al. 2021,0.7701635339554948,3.0764267725,2.782746,3.38430075
sigma_mem,Peebo et al. 2015,0.21,2.308241725,1.9559579999999999,2.7082605
sigma_mem,Peebo et al. 2015,0.22,2.2695092400000005,1.926096,2.657547
sigma_mem,Peebo et al. 2015,0.26,2.290035085,1.955786,2.667702
sigma_mem,Peebo et al. 2015,0.31,2.3355619325,2.00824975,2.6997605
sigma_mem,Peebo et al. 2015,0.36,2.3435999775,2.0291455,2.692116
sigma_mem,Peebo et al. 2015,0.41,2.42202359,2.10933175,2.76255225
sigma_mem,Peebo et al. 2015,0.46,2.4074100374999996,2.1090980000000004,2.72958575
sigma_mem,Peebo et al. 2015,0.51,2.4507886975,2.163243,2.7638465
sigma_mem,Peebo et al. 2015,0.25,2.1265675775,1.8125975,2.4797445
sigma_mem,Peebo et al. 2015,0.35,2.109321705,1.8246037499999999,2.4253315
sigma_mem,Peebo et al. 2015,0.42,2.0840090600000005,1.8171887500000001,2.3743960000000004
sigma_mem,Peebo et al. 2015,0.45,2.1023472225,1.8396485,2.3882945
sigma_mem,Peebo et al. 2015,0.53,2.1731189075,1.92388875,2.443859
sigma_mem,Peebo et al. 2015,0.55,2.0631998725,1.83039975,2.314334
sigma_mem,Peebo et al. 2015,0.63,2.1476095349999995,1.9215985,2.3863795
sigma_mem,Peebo et al. 2015,0.65,2.1427334375,1.9200962499999998,2.375483
sigma_mem,Peebo et al. 2015,0.73,2.1687377875,1.954415,2.388003
sigma_mem,Peebo et al. 2015,0.74,2.3034123450000004,2.07710625,2.53580575
sigma_mem,Peebo et al. 2015,0.78,2.2243995625,2.0132845,2.446643
sigma_mem,Peebo et al. 2015,0.82,2.4157076775,2.19036875,2.65937675
sigma_mem,Schmidt et al. 2016,0.66,1.8043008025,1.6183079999999999,1.9981545
sigma_mem,Schmidt et al. 2016,0.3,1.7417541175,1.49586825,2.015947
sigma_mem,Schmidt et al. 2016,0.12,2.0705132525,1.7306765000000002,2.4578875000000004
sigma_mem,Schmidt et al. 2016,0.2,2.0722510425,1.7531485,2.43287825
sigma_mem,Schmidt et al. 2016,0.35,2.1384591449999997,1.8498035,2.45883225
sigma_mem,Schmidt et al. 2016,0.5,2.103083035,1.8533592499999998,2.37511325
sigma_mem,Schmidt et al. 2016,0.65,1.76514792,1.581737,1.9568824999999999
sigma_mem,Schmidt et al. 2016,0.42,1.8680878900000002,1.62891875,2.128387
sigma_mem,Schmidt et al. 2016,0.26,1.7995615375,1.536901,2.09634175
sigma_mem,Schmidt et al. 2016,0.46,2.0936620400000003,1.83422825,2.37385475
sigma_mem,Schmidt et al. 2016,0.58,1.889948235,1.68410375,2.1120319999999997
sigma_mem,Schmidt et al. 2016,0.47,1.9338703799999999,1.6967257500000001,2.19034075
sigma_mem,Schmidt et al. 2016,1.27,1.99855154,1.78520725,2.2345615000000003
sigma_mem,Schmidt et al. 2016,1.9,1.9060257550000002,1.56506375,2.31123675
sigma_mem,Schmidt et al. 2016,0.47,1.730509405,1.51830625,1.9600107500000001
sigma_mem,Schmidt et al. 2016,0.55,2.2884853200000004,2.0302675,2.567038
sigma_mem,Schmidt et al. 2016,0.63,2.2168494849999996,1.9835580000000002,2.46331
sigma_mem,Schmidt et al. 2016,0.4,1.8196129,1.581544,2.07965275
sigma_mem,Schmidt et al. 2016,0.44,1.79807411,1.57095125,2.04636225
sigma_mem,Schmidt et al. 2016,0.55,1.958828585,1.737801,2.1972525000000003
sigma_mem,Soufi et al. 2015,0.6931471805599453,2.1435528950000005,1.92725525,2.368166
sigma_mem,Valgepea et al. 2013,0.11,0.77269517975,0.6446777499999999,0.918625625
sigma_mem,Valgepea et al. 2013,0.21,0.7373351992499999,0.624803375,0.865116325
sigma_mem,Valgepea et al. 2013,0.31,0.74095718675,0.6371179,0.85650015
sigma_mem,Valgepea et al. 2013,0.4,0.7052369565000001,0.6129657,0.8060199250000001
sigma_mem,Valgepea et al. 2013,0.49,0.65698653975,0.5780172,0.742392925
rho_rib,Caglar et al. 2017,0.6630116912775283,11.06424713,9.637455,12.777635
rho_rib,Caglar et al. 2017,0.7747553284413429,9.865253305,8.68917675,11.268025
rho_rib,Li et al. 2014,1.934364224818452,53.77457007499999,41.8792525,68.11816250000001
rho_rib,Li et al. 2014,1.5693898427772346,41.94588460000001,34.9673525,49.9653725
rho_rib,Li et al. 2014,0.738700370046123,33.191170275,29.1391575,38.05113500000001
rho_rib,Mori et al. 2021,0.4892803627481966,31.153331174999998,26.4113175,36.886967500000004
rho_rib,Mori et al. 2021,0.33,28.153169425,23.1764775,34.2518175
rho_rib,Mori et al. 2021,0.34,28.718007850000003,23.6724075,34.86706
rho_rib,Mori et al. 2021,0.35,28.400409175,23.455959999999997,34.416917500000004
rho_rib,Mori et al. 2021,0.48,31.7855372,26.886467500000002,37.698265
rho_rib,Mori et al. 2021,0.49,32.335475025,27.415482500000003,38.2831975
rho_rib,Mori et al. 2021,0.5,33.1877552,28.1822375,39.2391675
rho_rib,Mori et al. 2021,0.55,35.750350675,30.58547,41.89337750000001
rho_rib,Mori et al. 2021,0.56,35.61008745,30.5125425,41.69390250000001
rho_rib,Mori et al. 2021,0.69,72.49142395,63.348062500000005,83.4931875
rho_rib,Mori et al. 2021,0.71,38.2543055,33.451092499999994,43.974247500000004
rho_rib,Mori et al. 2021,0.72,37.63613035000001,32.9634675,43.247885
rho_rib,Mori et al. 2021,0.81,41.070785,36.227697500000005,46.7639325
rho_rib,Mori et al. 2021,0.6817841120261757,35.620738125,31.1079525,41.041650000000004
rho_rib,Mori et al. 2021,0.5010702510071894,30.479768425000003,25.884455,36.0297325
rho_rib,Mori et al. 2021,1.1240224549620734,40.759132775000005,35.8321975,46.107375000000005
rho_rib,Mori et al. 2021,0.8487516496652392,39.193281075,34.60936,44.5213525
rho_rib,Mori et al. 2021,0.9041050181216675,39.964520900000004,35.311862500000004,45.270134999999996
rho_rib,Mori et al. 2021,0.8317766166719343,42.055953374999994,37.1396,47.8085925
rho_rib,Mori et al. 2021,0.7701635339554948,40.889556924999994,36.00913,46.73798
rho_rib,Peebo et al. 2015,0.21,27.326650625000003,21.925787500000002,33.858160000000005
rho_rib,Peebo et al. 2015,0.22,27.114495925,21.823625,33.5505775
rho_rib,Peebo et al. 2015,0.26,29.40049175,23.88289,36.1383725
rho_rib,Peebo et al. 2015,0.31,32.205936625,26.425404999999998,39.3098675
rho_rib,Peebo et al. 2015,0.36,36.6148909,30.337432500000002,44.3153475
rho_rib,Peebo et al. 2015,0.41,39.958620775,33.409155,47.909777500000004
rho_rib,Peebo et al. 2015,0.46,42.843317049999996,36.169595,50.96455500000001
rho_rib,Peebo et al. 2015,0.51,45.73742107500001,38.90121,53.9970075
rho_rib,Peebo et al. 2015,0.25,29.442112875,23.90007,36.2394975
rho_rib,Peebo et al. 2015,0.35,33.804014024999994,27.9188125,40.96524
rho_rib,Peebo et al. 2015,0.42,36.631393525,30.696514999999998,43.83814
rho_rib,Peebo et al. 2015,0.45,39.05218977500001,32.909435,46.54080000000001
rho_rib,Peebo et al. 2015,0.53,42.08308525,35.8892575,49.495962500000005
rho_rib,Peebo et al. 2015,0.55,43.83166245,37.4992825,51.36332500000001
rho_rib,Peebo et al. 2015,0.63,46.718246574999995,40.47936,54.13074
rho_rib,Peebo et al. 2015,0.65,49.647644025,43.1169975,57.41049
rho_rib,Peebo et al. 2015,0.73,48.289340949999996,42.3603275,55.417575
rho_rib,Peebo et al. 2015,0.74,52.56690555,46.150895,60.260865
rho_rib,Peebo et al. 2015,0.78,54.247964275,47.7916975,61.9260225
rho_rib,Peebo et al. 2015,0.82,59.6402161,52.650775,67.89942
rho_rib,Schmidt et al. 2016,0.66,32.610838825,28.395445000000002,37.67207
rho_rib,Schmidt et al. 2016,0.3,19.8876824,16.2807875,24.3115675
rho_rib,Schmidt et al. 2016,0.12,18.726640625,14.731964999999999,23.6136325
rho_rib,Schmidt et al. 2016,0.2,19.79107905,15.8397475,24.5836575
rho_rib,Schmidt et al. 2016,0.35,21.0424306,17.37902,25.5001875
rho_rib,Schmidt et al. 2016,0.5,26.836260325,22.788725000000003,31.729555
rho_rib,Schmidt et al. 2016,0.65,33.46411842500001,29.0622975,38.6965625
rho_rib,Schmidt et al. 2016,0.42,26.080761325,21.855255,31.211757500000004
rho_rib,Schmidt et al. 2016,0.26,22.545792725,18.3145925,27.712755
rho_rib,Schmidt et al. 2016,0.46,28.572302075,24.1215625,33.98830750000001
rho_rib,Schmidt et al. 2016,0.58,33.930522149999994,29.143335,39.605895000000004
rho_rib,Schmidt et al. 2016,0.47,29.941830300000003,25.291625000000003,35.55155250000001
rho_rib,Schmidt et al. 2016,1.27,34.657279800000005,30.1115475,39.6638425
rho_rib,Schmidt et al. 2016,1.9,40.634179825,31.9,51.1329575
rho_rib,Schmidt et al. 2016,0.47,25.98428715,21.948677500000002,30.852560000000004
rho_rib,Schmidt et al. 2016,0.55,29.770192525,25.4693075,34.885647500000005
rho_rib,Schmidt et al. 2016,0.63,29.533383974999996,25.589425,34.2192875
rho_rib,Schmidt et al. 2016,0.4,24.00903795,20.0277675,28.8577675
rho_rib,Schmidt et al. 2016,0.44,28.023628375,23.5634525,33.460100000000004
rho_rib,Schmidt et al. 2016,0.55,32.240847024999994,27.5829525,37.780882500000004
rho_rib,Soufi et al. 2015,0.6931471805599453,22.230922250000003,19.4319575,25.5968925
rho_rib,Valgepea et al. 2013,0.11,28.630772575,22.4846775,36.1668525
rho_rib,Valgepea et al. 2013,0.21,30.412156824999997,24.4014425,37.68116750000001
rho_rib,Valgepea et al. 2013,0.31,35.95035295,29.4977825,43.880187500000005
rho_rib,Valgepea et al. 2013,0.4,39.806805250000004,33.205945,47.845975
rho_rib,Valgepea et al. 2013,0.49,44.705857449999996,37.9035775,52.928975
rho_rrna,Caglar et al. 2017,0.6630116912775283,24.274346299999998,21.143992500000003,28.0333775
rho_rrna,Caglar et al. 2017,0.7747553284413429,21.643820650000002,19.063592500000002,24.721297500000002
rho_rrna,Li et al. 2014,1.934364224818452,117.97842874999999,91.88071749999999,149.44730000000004
rho_rrna,Li et al. 2014,1.5693898427772346,92.026951575,76.71649749999999,109.62105000000001
rho_rrna,Li et al. 2014,0.738700370046123,72.8195935,63.92967,83.48221
rho_rrna,Mori et al. 2021,0.4892803627481966,68.34868535000001,57.94502,80.9279675
rho_rrna,Mori et al. 2021,0.33,61.7664959,50.8479125,75.1465
rho_rrna,Mori et al. 2021,0.34,63.0057222,51.935882500000005,76.4965475
rho_rrna,Mori et al. 2021,0.35,62.308926625,51.46117,75.5088575
rho_rrna,Mori et al. 2021,0.48,69.73571215000001,58.987427499999995,82.707865
rho_rrna,Mori et al. 2021,0.49,70.94224212499999,60.147962500000006,83.99123499999999
rho_rrna,Mori et al. 2021,0.5,72.81210102499999,61.8303825,86.0886475
rho_rrna,Mori et al. 2021,0.55,78.43429177499999,67.1027825,91.91183750000002
rho_rrna,Mori et al. 2021,0.56,78.126562475,66.9428525,91.47421000000001
rho_rrna,Mori et al. 2021,0.69,159.04217624999998,138.981925,183.179925
rho_rrna,Mori et al. 2021,0.71,83.927831275,73.38988499999999,96.4772
rho_rrna,Mori et al. 2021,0.72,82.57158975,72.3201275,94.88348500000001
rho_rrna,Mori et al. 2021,0.81,90.10702950000001,79.48154000000001,102.5975
rho_rrna,Mori et al. 2021,0.6817841120261757,78.14993017500002,68.2491925,90.04309
rho_rrna,Mori et al. 2021,0.5010702510071894,66.87092595,56.788947500000006,79.0473875
rho_rrna,Mori et al. 2021,1.1240224549620734,89.42328567499999,78.6137975,101.15735000000001
rho_rrna,Mori et al. 2021,0.8487516496652392,85.9878909,75.931015,97.67732
rho_rrna,Mori et al. 2021,0.9041050181216675,87.679949475,77.472315,99.3202325
rho_rrna,Mori et al. 2021,0.8317766166719343,92.268436125,81.48235749999999,104.8892
rho_rrna,Mori et al. 2021,0.7701635339554948,89.709428625,79.002145,102.54105000000001
rho_rrna,Peebo et al. 2015,0.21,59.953163175,48.103995,74.28300500000002
rho_rrna,Peebo et al. 2015,0.22,59.487706275,47.87988,73.608125
rho_rrna,Peebo et al. 2015,0.26,64.5030539,52.3976775,79.2855575
rho_rrna,Peebo et al. 2015,0.31,70.65804342500002,57.9758725,86.24366500000001
rho_rrna,Peebo et al. 2015,0.36,80.33104557499999,66.55875,97.225425
rho_rrna,Peebo et al. 2015,0.41,87.66700602499999,73.2977275,105.11095
rho_rrna,Peebo et al. 2015,0.46,93.99586930000001,79.354155,111.81360000000002
rho_rrna,Peebo et al. 2015,0.51,100.34537060000001,85.3471975,118.46645
rho_rrna,Peebo et al. 2015,0.25,64.594369675,52.435500000000005,79.50746500000001
rho_rrna,Peebo et al. 2015,0.35,74.16413589999999,61.25237,89.87550750000001
rho_rrna,Peebo et al. 2015,0.42,80.36725185,67.346435,96.1784075
rho_rrna,Peebo et al. 2015,0.45,85.678345375,72.20137,102.10750000000003
rho_rrna,Peebo et al. 2015,0.53,92.327962875,78.73897000000001,108.59187500000002
rho_rrna,Peebo et al. 2015,0.55,96.164244225,82.27127,112.68832500000002
rho_rrna,Peebo et al. 2015,0.63,102.49724789999999,88.8094225,118.7603
rho_rrna,Peebo et al. 2015,0.65,108.924186825,94.596295,125.95585
rho_rrna,Peebo et al. 2015,0.73,105.94415517499999,92.93616250000001,121.58305
rho_rrna,Peebo et al. 2015,0.74,115.3288856,101.252975,132.209325
rho_rrna,Peebo et al. 2015,0.78,119.017033475,104.85255,135.86214999999999
rho_rrna,Peebo et al. 2015,0.82,130.84733350000002,115.513275,148.967925
rho_rrna,Schmidt et al. 2016,0.66,71.546376525,62.297925,82.6504525
rho_rrna,Schmidt et al. 2016,0.3,43.632476374999996,35.719075,53.33815
rho_rrna,Schmidt et al. 2016,0.12,41.085215149999996,32.3210225,51.8070475
rho_rrna,Schmidt et al. 2016,0.2,43.42053167500001,34.751645,53.935245
rho_rrna,Schmidt et al. 2016,0.35,46.165930825000004,38.1286075,55.94599
rho_rrna,Schmidt et al. 2016,0.5,58.877271424999996,49.997275,69.61291999999999
rho_rrna,Schmidt et al. 2016,0.65,73.41842637500001,63.7609975,84.89797750000001
rho_rrna,Schmidt et al. 2016,0.42,57.21974947500001,47.9491425,68.4769025
rho_rrna,Schmidt et al. 2016,0.26,49.46422345,40.181185,60.80022
rho_rrna,Schmidt et al. 2016,0.46,62.686051175,52.9215025,74.56854250000002
rho_rrna,Schmidt et al. 2016,0.58,74.44168849999998,63.9389375,86.89318250000001
rho_rrna,Schmidt et al. 2016,0.47,65.69072010000001,55.48838,77.99809000000002
rho_rrna,Schmidt et al. 2016,1.27,76.03615642499999,66.0630675,87.02039
rho_rrna,Schmidt et al. 2016,1.9,89.149145525,69.98688,112.18297500000001
rho_rrna,Schmidt et al. 2016,0.47,57.008089999999996,48.15419,67.68876750000001
rho_rrna,Schmidt et al. 2016,0.55,65.31415715,55.878185,76.53721250000002
rho_rrna,Schmidt et al. 2016,0.63,64.79461205,56.141765,75.07519500000001
rho_rrna,Schmidt et al. 2016,0.4,52.674503725,43.939924999999995,63.312365
rho_rrna,Schmidt et al. 2016,0.44,61.48229237500001,51.6968775,73.409715
rho_rrna,Schmidt et al. 2016,0.55,70.734637025,60.5155575,82.88911250000001
rho_rrna,Soufi et al. 2015,0.6931471805599453,48.773415075,42.632685,56.1580475
rho_rrna,Valgepea et al. 2013,0.11,62.81433257500001,49.330149999999996,79.34797500000002
rho_rrna,Valgepea et al. 2013,0.21,66.72259062500001,53.5354925,82.67044250000001
rho_rrna,Valgepea et al. 2013,0.31,78.873087475,64.71652,96.2708075
rho_rrna,Valgepea et al. 2013,0.4,87.33393092499999,72.85197749999999,104.97160000000001
rho_rrna,Valgepea et al. 2013,0.49,98.08217985,83.15835,116.12360000000001
rho_rna,Caglar et al. 2017,0.6630116912775283,30.342931450000002,26.430039999999998,35.041697500000005
rho_rna,Caglar et al. 2017,0.7747553284413429,27.0547759,23.82949,30.901622500000002
rho_rna,Li et al. 2014,1.934364224818452,147.473036225,114.850775,186.80937500000002
rho_rna,Li et al. 2014,1.5693898427772346,115.033686,95.895595,137.02630000000002
rho_rna,Li et al. 2014,0.738700370046123,91.02448895000002,79.912135,104.35300000000001
rho_rna,Mori et al. 2021,0.4892803627481966,85.43585772499999,72.431275,101.16045
rho_rna,Mori et al. 2021,0.33,77.20811902499999,63.559889999999996,93.933175
rho_rna,Mori et al. 2021,0.34,78.75715395,64.919875,95.6206375
rho_rna,Mori et al. 2021,0.35,77.88615857500001,64.3264375,94.3860225
rho_rna,Mori et al. 2021,0.48,87.16963862499999,73.73431,103.38447500000001
rho_rna,Mori et al. 2021,0.49,88.67780405,75.18495250000001,104.98855
rho_rna,Mori et al. 2021,0.5,91.015123925,77.2879275,107.611175
rho_rna,Mori et al. 2021,0.55,98.0428664,83.878525,114.88942500000002
rho_rna,Mori et al. 2021,0.56,97.65820385,83.6785675,114.34275000000002
rho_rna,Mori et al. 2021,0.69,198.80272225,173.7279,228.97442500000002
rho_rna,Mori et al. 2021,0.71,104.90978714999999,91.73737999999999,120.596125
rho_rna,Mori et al. 2021,0.72,103.21448845,90.400135,118.604225
rho_rna,Mori et al. 2021,0.81,112.633779675,99.3519725,128.24665000000002
rho_rna,Mori et al. 2021,0.6817841120261757,97.687412275,85.31146749999999,112.554225
rho_rna,Mori et al. 2021,0.5010702510071894,83.5886584,70.98625750000001,98.8091625
rho_rna,Mori et al. 2021,1.1240224549620734,111.77910847499999,98.26719750000001,126.44595000000001
rho_rna,Mori et al. 2021,0.8487516496652392,107.4848675,94.91369499999999,122.09615000000001
rho_rna,Mori et al. 2021,0.9041050181216675,109.59993545,96.84039250000001,124.14992500000001
rho_rna,Mori et al. 2021,0.8317766166719343,115.33554154999999,101.85244999999999,131.11127499999998
rho_rna,Mori et al. 2021,0.7701635339554948,112.1367876,98.7527075,128.17532500000002
rho_rna,Peebo et al. 2015,0.21,74.941452975,60.12996750000001,92.8537325
rho_rna,Peebo et al. 2015,0.22,74.359631925,59.8498,92.01020500000001
rho_rna,Peebo et al. 2015,0.26,80.62881525,65.49707500000001,99.1069975
rho_rna,Peebo et al. 2015,0.31,88.3225535,72.469865,107.80445
rho_rna,Peebo et al. 2015,0.36,100.41380335,83.19844,121.53142500000001
rho_rna,Peebo et al. 2015,0.41,109.5837603,91.62218250000001,131.38940000000002
rho_rna,Peebo et al. 2015,0.46,117.49483559999999,99.1927175,139.76700000000002
rho_rna,Peebo et al. 2015,0.51,125.43171282499999,106.68375,148.082575
rho_rna,Peebo et al. 2015,0.25,80.74296184999999,65.54432750000001,99.38426000000001
rho_rna,Peebo et al. 2015,0.35,92.705167225,76.56551,112.344375
rho_rna,Peebo et al. 2015,0.42,100.459060725,84.18297,120.22277500000001
rho_rna,Peebo et al. 2015,0.45,107.097923775,90.2516875,127.63485000000003
rho_rna,Peebo et al. 2015,0.53,115.40995514999999,98.4237375,135.73935
rho_rna,Peebo et al. 2015,0.55,120.2052992,102.8392,140.86065000000005
rho_rna,Peebo et al. 2015,0.63,128.12155875,111.011775,148.44940000000003
rho_rna,Peebo et al. 2015,0.65,136.155223,118.245,157.44407500000003
rho_rna,Peebo et al. 2015,0.73,132.43018525000002,116.16972500000001,151.97930000000002
rho_rna,Peebo et al. 2015,0.74,144.16110550000002,126.56597500000001,165.26092500000001
rho_rna,Peebo et al. 2015,0.78,148.77129499999998,131.06545,169.82745
rho_rna,Peebo et al. 2015,0.82,163.55916525,144.3911,186.20915
rho_rna,Schmidt et al. 2016,0.66,89.4329743,77.87243000000001,103.31320000000001
rho_rna,Schmidt et al. 2016,0.3,54.540594275,44.648867499999994,66.6726875
rho_rna,Schmidt et al. 2016,0.12,51.356518575,40.4013025,64.7588825
rho_rna,Schmidt et al. 2016,0.2,54.275664875000004,43.4395075,67.4190325
rho_rna,Schmidt et al. 2016,0.35,57.707413075,47.66071,69.9325375
rho_rna,Schmidt et al. 2016,0.5,73.59658965000001,62.49657,87.01615000000001
rho_rna,Schmidt et al. 2016,0.65,91.77303505,79.7011975,106.122725
rho_rna,Schmidt et al. 2016,0.42,71.52468695,59.936452499999994,85.596155
rho_rna,Schmidt et al. 2016,0.26,61.830280475,50.22648,76.0002525
rho_rna,Schmidt et al. 2016,0.46,78.357563575,66.1518775,93.21067750000002
rho_rna,Schmidt et al. 2016,0.58,93.052116325,79.923745,108.61672500000002
rho_rna,Schmidt et al. 2016,0.47,82.1133987,69.36038,97.49758750000001
rho_rna,Schmidt et al. 2016,1.27,95.0451916,82.578785,108.775125
rho_rna,Schmidt et al. 2016,1.9,111.4364326,87.48362250000001,140.228725
rho_rna,Schmidt et al. 2016,0.47,71.26011204999999,60.19271500000001,84.61096000000002
rho_rna,Schmidt et al. 2016,0.55,81.64269547499998,69.84770499999999,95.67151500000001
rho_rna,Schmidt et al. 2016,0.63,80.99326527500001,70.17723000000001,93.843945
rho_rna,Schmidt et al. 2016,0.4,65.843128675,54.924904999999995,79.1404575
rho_rna,Schmidt et al. 2016,0.44,76.85286437500001,64.6210975,91.7621425
rho_rna,Schmidt et al. 2016,0.55,88.41830032499999,75.6444475,103.61090000000002
rho_rna,Soufi et al. 2015,0.6931471805599453,60.96676975,53.290905,70.1976075
rho_rna,Valgepea et al. 2013,0.11,78.51791555000001,61.66264,99.184945
rho_rna,Valgepea et al. 2013,0.21,83.4032385,66.91933999999999,103.337925
rho_rna,Valgepea et al. 2013,0.31,98.59136125,80.8956025,120.3385
rho_rna,Valgepea et al. 2013,0.4,109.167424275,91.065045,131.21475
rho_rna,Valgepea et al. 2013,0.49,122.602723825,103.947925,145.15375
rho_biomass,Caglar et al. 2017,0.6630116912775283,287.9802005,250.843525,332.574925
rho_biomass,Caglar et al. 2017,0.7747553284413429,272.84059775000003,240.31392499999998,311.63527500000004
rho_biomass,Li et al. 2014,1.934364224818452,321.01229825,250.00232499999998,406.63772500000005
rho_biomass,Li et al. 2014,1.5693898427772346,307.83963225,256.624975,366.694475
rho_biomass,Li et al. 2014,0.738700370046123,315.2295815,276.7457,361.386975
rho_biomass,Mori et al. 2021,0.4892803627481966,315.70654950000005,267.65117499999997,373.81070000000005
rho_biomass,Mori et al. 2021,0.33,315.52248475,259.7475,383.871575
rho_biomass,Mori et al. 2021,0.34,319.3442205,263.236875,387.72177500000004
rho_biomass,Mori et al. 2021,0.35,315.37555675,260.46932499999997,382.1863
rho_biomass,Mori et al. 2021,0.48,320.59016649999995,271.177675,380.225675
rho_biomass,Mori et al. 2021,0.49,322.715416,273.61185,382.074975
rho_biomass,Mori et al. 2021,0.5,327.373555,277.998425,387.066675
rho_biomass,Mori et al. 2021,0.55,326.63580600000006,279.44642500000003,382.7620750000001
rho_biomass,Mori et al. 2021,0.56,329.9619457499999,282.728525,386.33447500000005
rho_biomass,Mori et al. 2021,0.69,660.6717012500001,577.340675,760.9400750000001
rho_biomass,Mori et al. 2021,0.71,331.48341800000003,289.862925,381.0484
rho_biomass,Mori et al. 2021,0.72,331.44720724999996,290.2973,380.86775
rho_biomass,Mori et al. 2021,0.81,340.79945475000005,300.6125,388.0409
rho_biomass,Mori et al. 2021,0.6817841120261757,335.53392599999995,293.02555,386.596275
rho_biomass,Mori et al. 2021,0.5010702510071894,333.2575115,283.01324999999997,393.93944999999997
rho_biomass,Mori et al. 2021,1.1240224549620734,328.097462,288.437,371.14865000000003
rho_biomass,Mori et al. 2021,0.8487516496652392,333.29717350000004,294.315675,378.60645
rho_biomass,Mori et al. 2021,0.9041050181216675,331.70701950000006,293.089675,375.74377499999997
rho_biomass,Mori et al. 2021,0.8317766166719343,342.04256525,302.05835,388.82877499999995
rho_biomass,Mori et al. 2021,0.7701635339554948,339.119149,298.643425,387.62297500000005
rho_biomass,Peebo et al. 2015,0.21,341.12491625,273.70484999999996,422.6599750000001
rho_biomass,Peebo et al. 2015,0.22,343.24870625,276.2709,424.72510000000005
rho_biomass,Peebo et al. 2015,0.26,347.06426525,281.92990000000003,426.60285
rho_biomass,Peebo et al. 2015,0.31,349.1124525,286.45187500000003,426.1188
rho_biomass,Peebo et al. 2015,0.36,361.97864425,299.919375,438.10645
rho_biomass,Peebo et al. 2015,0.41,368.53639925000004,308.1309,441.8691
rho_biomass,Peebo et al. 2015,0.46,375.77329949999995,317.239025,447.00342500000005
rho_biomass,Peebo et al. 2015,0.51,381.3764795,324.374225,450.247725
rho_biomass,Peebo et al. 2015,0.25,348.391619,282.81245,428.8256
